12/18,Pacers,Bucks,115,-135
12/18,76ers,Mavericks,235,-275
12/18,Spurs,Nuggets,120,-140
12/18,Pelicans,Warriors,300,-360
12/18,Hornets,Lakers,860,-1260
12/19,Jazz,Pacers,145,-165
12/19,Pistons,Raptors,135,-155
12/19,Wizards,Magic,280,-340
12/19,Nets,Knicks,200,-240
12/19,Cavaliers,Celtics,350,-450
12/19,Thunder,Hawks,-260,220
12/19,76ers,Rockets,260,-320
12/19,Hornets,Suns,380,-480
12/19,Bucks,Grizzlies,400,-500
12/19,Warriors,Kings,-165,145
12/19,Pelicans,Clippers,1100,-1800
12/20,Thunder,Timberwolves,-150,130
12/20,Heat,Mavericks,-240,200
12/20,Nuggets,Trail Blazers,-240,200
12/21,Magic,Raptors,145,-165
12/21,Hawks,76ers,-135,115
12/21,Bulls,Knicks,230,-270
12/21,Bucks,Celtics,185,-225
12/21,Pacers,Cavaliers,-200,170
12/21,Wizards,Pistons,225,-265
12/21,Mavericks,Grizzlies,500,-700
12/21,Pelicans,Spurs,1050,-1850
12/21,Hornets,Warriors,475,-650
12/21,Kings,Clippers,1200,-2200
12/22,Bulls,Hawks,155,-175
12/22,Pistons,Wizards,-110,100
12/22,Jazz,Heat,320,-400
12/22,Grizzlies,Rockets,106,-117
12/22,Pacers,Pelicans,-160,140
12/22,Cavaliers,Bucks,310,-380
12/22,Hornets,Nuggets,2000,-3000
12/22,Suns,Trail Blazers,165,-190
12/22,Lakers,Warriors,-130,110
12/23,76ers,Nets,205,-245
12/23,Timberwolves,Knicks,315,-385
12/23,Jazz,Magic,100,-120
12/23,Mavericks,Spurs,550,-850
12/23,Clippers,Suns,-280,240
12/23,Trail Blazers,Kings,-105,-115
12/25,Celtics,Nets,125,-145
12/25,Knicks,Lakers,155,-175
12/25,Thunder,Heat,125,-145
12/25,Rockets,Bulls,155,-175
12/25,Nuggets,Clippers,230,-270
12/26,Pelicans,Magic,135,-155
12/26,Cavaliers,Wizards,105,-125
12/26,Heat,Hornets,-525,425
12/26,Pistons,Hawks,310,-370
12/26,76ers,Grizzlies,350,-450
12/26,Nets,Bucks,175,-210
12/26,Rockets,Timberwolves,190,-230
12/26,Raptors,Spurs,1100,-1800
12/26,Knicks,Suns,105,-125
12/26,Lakers,Nuggets,145,-165
12/26,Warriors,Jazz,155,-175
12/26,Kings,Trail Blazers,260,-320
12/27,Mavericks,Thunder,525,-725
12/27,Celtics,Clippers,330,-420
12/28,Suns,Pacers,325,-395
12/28,Magic,Wizards,-125,105
12/28,Heat,Pistons,-260,220
12/28,Hawks,Cavaliers,-200,175
12/28,Hornets,Nets,445,-570
12/28,Raptors,Pelicans,140,-160
12/28,Rockets,Spurs,-395,-395
12/28,Nuggets,Mavericks,-150,130
12/28,Clippers,Jazz,-150,130
12/28,Knicks,Kings,-140,120
12/28,76ers,Warriors,195,-235
12/28,Trail Blazers,Lakers,405,-510
12/29,Pacers,Hawks,120,-140
12/29,Raptors,Magic,130,-150
12/29,Pelicans,Hornets,-155,135
12/29,Cavaliers,Nets,330,-410
12/29,Wizards,Bulls,560,-785
12/29,Nuggets,Grizzlies,240,-280
12/29,Suns,Timberwolves,345,-425
12/29,Thunder,Rockets,-175,155
12/29,Heat,Bucks,-175,155
12/29,76ers,Trail Blazers,145,-165
12/29,Celtics,Warriors,170,-195
12/30,Bucks,Pistons,125,-145
12/30,Spurs,Mavericks,-255,215
12/30,Celtics,Kings,-145,125
12/30,Jazz,Clippers,475,-625
12/31,Grizzlies,Pacers,-125,105
12/31,Hornets,Bulls,650,-900
12/31,Heat,Magic,-550,425
12/31,Hawks,Rockets,170,-200
12/31,Nets,Spurs,425,-550
12/31,Suns,Thunder,700,-1000
1/1,Mavericks,Wizards,-170,150
1/1,Trail Blazers,Knicks,415,-530
1/1,Kings,Pistons,250,-300
1/1,Hawks,Pelicans,-130,110
1/1,Clippers,Nuggets,-106,-104
1/1,76ers,Lakers,400,-500
1/2,Kings,Cavaliers,145,-165
1/2,Wizards,Pacers,540,-765
1/2,Trail Blazers,Raptors,160,-185
1/2,Bulls,Magic,-140,120
1/2,Mavericks,Heat,560,-785
1/2,Grizzlies,Celtics,-135,115
1/2,Spurs,Bucks,-225,190
1/2,Nets,Thunder,475,-625
1/2,Pelicans,Rockets,480,-635
1/2,76ers,Suns,-180,-180
1/2,Timberwolves,Jazz,125,-145
1/2,Clippers,Warriors,-130,110
1/3,Spurs,Knicks,-115,-105
1/3,Timberwolves,Nuggets,315,-385
1/4,Kings,Raptors,250,-300
1/4,Cavaliers,Hornets,106,-117
1/4,Nets,Wizards,-260,220
1/4,Hawks,Pistons,-110,100
1/4,Bulls,Heat,270,-330
1/4,Pacers,Celtics,130,-150
1/4,76ers,Thunder,475,-650
1/4,Trail Blazers,Grizzlies,300,-360
1/4,Rockets,Bucks,105,-116
1/4,Jazz,Suns,110,-121
1/4,Lakers,Clippers,155,-175
1/5,Bucks,Pacers,165,-190
1/5,Knicks,Magic,-260,220
1/5,Celtics,Hawks,180,-220
1/5,Rockets,Cavaliers,-260,220
1/5,Kings,Nets,255,-310
1/5,Trail Blazers,Timberwolves,245,-290
1/5,76ers,Spurs,1100,-1800
1/5,Pelicans,Mavericks,210,-250
1/5,Jazz,Nuggets,400,-500
1/5,Warriors,Clippers,220,-260
1/6,Thunder,Raptors,-310,255
1/6,Wizards,Heat,1550,-1900
1/6,Hornets,Pistons,320,-400
1/6,Grizzlies,Suns,-210,175
1/6,Nuggets,Lakers,230,-270
1/7,Thunder,Wizards,-900,650
1/7,Celtics,Knicks,250,-300
1/7,Spurs,Pelicans,-400,320
1/7,Cavaliers,Bulls,305,-375
1/7,Mavericks,Jazz,175,-210
1/7,Grizzlies,Kings,-170,150
1/7,Magic,Trail Blazers,235,-275
1/8,Heat,Pacers,-130,110
1/8,Nets,76ers,102,-113
1/8,Hawks,Timberwolves,102,-113
1/8,Suns,Bucks,210,-250
1/8,Lakers,Rockets,320,-400
1/9,Hawks,Cavaliers,-180,160
1/9,76ers,Raptors,180,-220
1/9,Jazz,Hornets,-190,165
1/9,Suns,Celtics,400,-500
1/9,Lakers,Spurs,1100,-1600
1/9,Timberwolves,Thunder,800,-1250
1/9,Rockets,Pelicans,-140,120
1/9,Bucks,Bulls,200,-240
1/9,Magic,Nuggets,625,-825
1/9,Grizzlies,Warriors,-105,-115
1/9,Mavericks,Clippers,475,-650
1/10,Knicks,Pacers,200,-240
1/10,Mavericks,Kings,115,-135
1/10,Heat,Trail Blazers,-170,150
1/11,Hornets,Raptors,330,-420
1/11,Suns,Nets,290,-350
1/11,Rockets,Celtics,130,-150
1/11,Jazz,Hawks,170,-200
1/11,Spurs,Grizzlies,115,-135
1/11,Timberwolves,Pelicans,130,-150
1/11,Bulls,Knicks,165,-190
1/11,Pistons,Bucks,200,-240
1/11,Cavaliers,Nuggets,685,-975
1/11,Trail Blazers,Warriors,290,-350
1/11,Thunder,Lakers,-270,230
1/12,Magic,Clippers,915,-1365
1/12,Hornets,Pacers,635,-935
1/12,Hawks,Wizards,-145,125
1/12,Jazz,Pistons,120,-140
1/12,Rockets,76ers,-105,-115
1/12,Suns,Bulls,335,-415
1/12,Grizzlies,Mavericks,-115,-105
1/12,Heat,Kings,-345,285
1/13,Pelicans,Knicks,255,-305
1/13,Bucks,Raptors,130,-150
1/13,Pacers,Nets,170,-195
1/13,Timberwolves,Spurs,750,-1150
1/13,Warriors,Nuggets,235,-275
1/13,Thunder,Trail Blazers,-185,165
1/13,Cavaliers,Lakers,460,-610
1/14,Magic,Wizards,110,-130
1/14,Hornets,Celtics,500,-700
1/14,Hawks,Bulls,165,-190
1/14,Clippers,Grizzlies,165,-190
1/14,Timberwolves,Mavericks,260,-320
1/14,Heat,Jazz,-155,135
1/14,Thunder,Suns,-230,190
1/14,Cavaliers,Kings,210,-250
1/15,Pacers,Hornets,-360,300
1/15,Pelicans,76ers,135,-155
1/15,Raptors,Nets,245,-290
1/15,Clippers,Rockets,150,-170
1/15,Trail Blazers,Nuggets,380,-480
1/15,Bucks,Lakers,220,-260
1/16,Pacers,Magic,-125,105
1/16,Bulls,Raptors,-190,165
1/16,Nets,Hawks,125,-145
1/16,Pelicans,Celtics,330,-400
1/16,Nuggets,Thunder,370,-470
1/16,Rockets,Mavericks,160,-180
1/16,Grizzlies,Spurs,210,-250
1/16,Cavaliers,Trail Blazers,215,-255
1/16,Wizards,Kings,175,-200
1/16,Heat,Warriors,-195,170
1/17,Knicks,Pistons,-230,190
1/17,Clippers,Timberwolves,-230,190
1/17,Bucks,Suns,-120,100
1/17,Heat,Lakers,125,-145
1/18,Hornets,Magic,260,-320
1/18,Raptors,76ers,165,-190
1/18,Bulls,Celtics,115,-135
1/18,Rockets,Pacers,165,-190
1/18,Hawks,Nets,245,-290
1/18,Kings,Grizzlies,410,-520
1/18,Warriors,Spurs,625,-850
1/18,Wizards,Nuggets,500,-700
1/18,Thunder,Mavericks,-250,210
1/19,Spurs,Hawks,-165,145
1/19,Kings,Hornets,-145,125
1/19,Warriors,Pelicans,180,-210
1/19,Grizzlies,Bulls,-135,115
1/19,Rockets,Timberwolves,-225,190
1/19,Cavaliers,Jazz,370,-470
1/19,Bucks,Trail Blazers,165,-185
1/19,Wizards,Clippers,770,-1170
1/20,Lakers,Raptors,-200,170
1/20,Mavericks,Magic,-155,135
1/20,Celtics,Pistons,-130,110
1/20,Thunder,Nuggets,-120,100
1/21,Pacers,Grizzlies,225,-265
1/21,Kings,Pelicans,200,-240
1/21,Rockets,Hornets,-320,270
1/21,Timberwolves,Hawks,320,-390
1/21,Nets,Knicks,145,-165
1/21,Clippers,Warriors,-185,165
1/21,Spurs,76ers,-250,210
1/21,Lakers,Bulls,-115,-105
1/21,Wizards,Trail Blazers,245,-285
1/22,Celtics,Cavaliers,-220,180
1/22,Magic,Pistons,170,-200
1/22,76ers,Bucks,250,-300
1/22,Thunder,Clippers,-140,120
1/23,Hawks,Hornets,-135,115
1/23,Raptors,Heat,490,-650
1/23,Pistons,Bulls,250,-290
1/23,Nets,Timberwolves,-230,190
1/23,Nuggets,Rockets,135,-155
1/23,Lakers,Grizzlies,145,-165
1/23,Pelicans,Spurs,345,-435
1/23,Wizards,Jazz,255,-305
1/23,Pacers,Trail Blazers,100,-120
1/23,Suns,Kings,140,-160
1/23,Thunder,Warriors,-120,100
1/24,Raptors,Magic,155,-175
1/24,Knicks,Celtics,-125,105
1/24,Clippers,Suns,-275,235
1/25,Timberwolves,Wizards,230,-270
1/25,Celtics,Hawks,180,-220
1/25,Pistons,Heat,425,-550
1/25,Bucks,Cavaliers,-180,160
