01/02/2012,Spurs,Timberwolves,0021100072,1610612759,1610612750,1,2.09,0.462,0.389,0.715,0.26,0.72,0.38,0.41,0.13,0.07,0.08,2.06,0.448,0.371,0.752,0.23,0.61,0.48,0.29,0.14,0.09,0.1,-220,180
01/02/2012,Thunder,Mavericks,0021100073,1610612760,1610612742,1,1.98,0.421,0.308,0.783,0.18,0.59,0.44,0.31,0.23,0.07,-0.09,2.07,0.466,0.391,0.807,0.18,0.68,0.39,0.37,0.14,0.13,0.05,-145,125
01/02/2012,Bucks,Nuggets,0021100074,1610612749,1610612743,1,2.13,0.453,0.256,0.782,0.18,0.69,0.45,0.3,0.26,0.07,0.14,1.98,0.442,0.295,0.734,0.22,0.67,0.47,0.3,0.17,0.11,0.09,170,-200
01/02/2012,Pelicans,Jazz,0021100075,1610612740,1610612762,1,1.9,0.416,0.276,0.74,0.24,0.62,0.39,0.26,0.18,0.14,-0.21,1.79,0.414,0.179,0.736,0.32,0.72,0.36,0.3,0.12,0.12,-0.06,240,-280
01/03/2012,Hornets,Cavaliers,0021100076,1610612766,1610612739,1,2.06,0.467,0.423,0.653,0.22,0.6,0.45,0.32,0.18,0.13,0.13,1.92,0.42,0.31,0.747,0.26,0.7,0.45,0.33,0.1,0.11,-0.31,150,-170
01/03/2012,Hawks,Bulls,0021100077,1610612737,1610612741,1,2.02,0.443,0.378,0.753,0.28,0.68,0.45,0.33,0.15,0.12,0.2,1.98,0.435,0.389,0.71,0.24,0.66,0.42,0.26,0.16,0.1,0.19,450,-600
01/03/2012,Kings,Grizzlies,0021100078,1610612758,1610612763,1,1.95,0.455,0.178,0.704,0.27,0.66,0.36,0.36,0.2,0.09,-0.08,1.95,0.405,0.358,0.67,0.31,0.58,0.29,0.32,0.15,0.09,-0.16,220,-260
01/03/2012,Trail Blazers,Thunder,0021100079,1610612757,1610612760,0,2.05,0.461,0.37,0.802,0.19,0.68,0.4,0.35,0.14,0.13,0.01,2.13,0.448,0.345,0.818,0.26,0.72,0.45,0.32,0.15,0.12,0.17,170,-200
01/03/2012,Bucks,Jazz,0021100080,1610612749,1610612762,1,1.88,0.426,0.27,0.722,0.24,0.65,0.41,0.3,0.18,0.16,-0.13,1.89,0.412,0.253,0.747,0.28,0.64,0.44,0.3,0.17,0.11,0.03,100,-120
01/03/2012,Rockets,Lakers,0021100081,1610612745,1610612747,1,1.97,0.457,0.248,0.732,0.24,0.71,0.45,0.32,0.13,0.13,0.1,2.03,0.453,0.348,0.803,0.21,0.63,0.5,0.25,0.15,0.1,-0.03,280,-340
01/04/2012,Cavaliers,Raptors,0021100082,1610612739,1610612761,1,1.92,0.47,0.402,0.8,0.15,0.69,0.5,0.31,0.13,0.09,0.01,1.99,0.439,0.402,0.688,0.23,0.61,0.43,0.31,0.17,0.13,0.05,180,-220
01/04/2012,Wizards,Magic,0021100083,1610612764,1610612753,1,1.99,0.455,0.395,0.658,0.23,0.63,0.45,0.29,0.12,0.09,0.15,1.77,0.392,0.263,0.763,0.21,0.59,0.31,0.28,0.18,0.14,-0.27,900,-1400
01/04/2012,Nets,Celtics,0021100084,1610612751,1610612738,1,1.99,0.48,0.467,0.744,0.2,0.59,0.5,0.34,0.12,0.12,0.05,1.73,0.387,0.28,0.772,0.26,0.57,0.32,0.33,0.15,0.1,-0.3,900,-1400
01/04/2012,Hornets,Knicks,0021100085,1610612766,1610612752,0,2.0,0.419,0.323,0.797,0.19,0.56,0.37,0.3,0.17,0.11,-0.07,2.01,0.442,0.347,0.759,0.24,0.69,0.47,0.32,0.12,0.09,-0.23,600,-800
01/04/2012,Pacers,Heat,0021100086,1610612754,1610612748,1,2.26,0.513,0.415,0.76,0.17,0.7,0.5,0.33,0.22,0.11,0.26,1.9,0.402,0.406,0.787,0.26,0.66,0.38,0.32,0.19,0.12,-0.02,300,-360
01/04/2012,Bulls,Pistons,0021100087,1610612741,1610612765,0,1.81,0.435,0.353,0.81,0.22,0.57,0.39,0.33,0.14,0.05,-0.13,2.02,0.454,0.382,0.743,0.26,0.68,0.48,0.32,0.15,0.12,0.22,-280,240
01/04/2012,76ers,Pelicans,0021100088,1610612755,1610612740,0,1.82,0.418,0.195,0.748,0.31,0.7,0.37,0.3,0.12,0.11,-0.08,2.14,0.482,0.4,0.722,0.2,0.72,0.47,0.28,0.18,0.1,0.2,-230,190
01/04/2012,Grizzlies,Timberwolves,0021100089,1610612763,1610612750,0,2.04,0.452,0.38,0.688,0.27,0.72,0.36,0.4,0.13,0.07,0.05,1.93,0.448,0.204,0.729,0.27,0.66,0.36,0.34,0.21,0.08,-0.05,170,-200
